image_id,mean_red,mean_green,mean_blue,mean_grayscale,std_red,std_green,std_blue,std_grayscale,median_red,median_green,median_blue,median_grayscale,mode_red,mode_green,mode_blue,mode_grayscale,min_red,min_green,min_blue,min_grayscale,max_red,max_green,max_blue,max_grayscale,range_red,range_green,range_blue,range_grayscale,skewness_red,skewness_green,skewness_blue,skewness_grayscale,kurtosis_red,kurtosis_green,kurtosis_blue,kurtosis_grayscale,entropy_red,entropy_green,entropy_blue,entropy_grayscale,quantile_0.25_red,quantile_0.25_green,quantile_0.25_blue,quantile_0.25_grayscale,quantile_0.75_red,quantile_0.75_green,quantile_0.75_blue,quantile_0.75_grayscale,iqr_red,iqr_green,iqr_blue,iqr_grayscale,mean_histogram,std_histogram,median_histogram,mode_histogram,min_histogram,max_histogram,range_histogram,skewness_histogram,kurtosis_histogram,uniformity_histogram,entropy_histogram,R_histogram,contrast_coocurrence_matrix,dissimilarity_coocurrence_matrix,homogeneity_coocurrence_matrix,energy_coocurrence_matrix,correlation_coocurrence_matrix,has_blue_color,label
..\data\train\pools\img269.jpg,86.8092,88.4292,86.7044,86.9908,51.52212724024504,53.57488392297271,53.81863822729074,52.36561004476125,87.0,89.0,88.0,88.0,37.0,119.0,38.0,118.0,0.0,0.0,0.0,0.0,255.0,253.0,255.0,249.0,255.0,253.0,255.0,249.0,0.35123183239256384,0.4316524991986362,0.5762903810212645,0.40276930959018026,-0.5897057602919378,-0.48322219776214137,-0.0759338153674225,-0.5355259432067969,0.9610965595426159,0.9536622674289602,0.9473822650532465,0.9551433793989742,1.6927083333333333,0.8723958333333333,0.0,1.4769176136363638,7.880859375,6.910677083333333,6.0009765625,7.14453125,6.188151041666667,6.03828125,6.0009765625,5.667613636363637,0.3572963855421687,0.21343702398887313,90.0,121.0,36.0,121.0,85.0,-0.044339109999925554,0.015551701119232878,0.006830178599700006,0.9578884899014136,1.0551501703037758e-05,1004.6934693877552,21.900816326530617,0.07104095807855337,0.01830602006660333,0.8187635199468873,1,pools
..\data\train\pools\img424.jpg,91.7136,89.8224,77.8012,86.1324,39.703062539809196,40.328308397947964,42.64562906746716,40.15276416686652,95.0,91.0,73.0,87.0,105.0,98.0,74.0,92.0,0.0,1.0,0.0,0.0,210.0,224.0,255.0,223.0,210.0,223.0,255.0,223.0,0.057440459051738994,0.508660652139517,1.1021193753756342,0.5118720113127077,0.018776119211395326,0.666448375475523,1.796499386057807,0.6133407847641634,0.9369743138250117,0.919252727477363,0.8982519315157812,0.9221179690500951,6.879340277777778,8.556640625,0.7855902777777777,5.189174107142857,16.1953125,16.940848214285715,8.794921875,14.323102678571429,9.315972222222221,8.384207589285715,8.009331597222221,9.133928571428573,0.4411730941704036,0.20236317900309608,99.0,105.0,7.0,105.0,98.0,-0.09135266152935631,0.03930989738538674,0.01278769733877617,0.9809602484431469,2.9842061424645294e-05,249.3448979591837,10.485306122448982,0.1248725363069597,0.02258400948417946,0.9229754388336193,1,pools
..\data\train\no_pools\img447.jpg,62.1628,72.5792,72.9516,68.8792,44.201768020747764,44.87308912210079,48.34646271900355,45.648533463409315,51.0,65.0,60.0,58.0,0.0,61.0,53.0,22.0,0.0,0.0,0.0,0.0,255.0,254.0,255.0,254.0,255.0,254.0,255.0,254.0,1.1699324086006273,0.8615148827135007,0.8023285251810915,0.9468770121309752,2.3925143657201113,1.3532359485045715,0.7449747141993623,1.453554580636001,0.9377941574529133,0.9523342819322524,0.947355559080625,0.9472406577581597,0.0,2.5048828125,2.006138392857143,1.60703125,1.9453125,7.6984375,6.139787946428571,5.61484375,1.9453125,5.1935546875,4.133649553571429,4.0078125,0.2715543307086614,0.1797476226862984,58.0,22.0,127.0,22.0,-105.0,-0.01854120195274282,0.00489577021589185,0.007662620760121521,0.90729416666064,1.4431873062270562e-05,492.410612244898,14.174693877551022,0.09051047225935276,0.019153254214938888,0.8830070982840221,1,no_pools
..\data\train\pools\img546.jpg,79.4308,87.592,75.9932,80.684,39.152026912536726,38.34243518609635,42.01438270116556,39.30233764039997,76.0,86.0,68.0,76.0,72.0,85.0,69.0,74.0,0.0,0.0,0.0,0.0,250.0,255.0,249.0,251.0,250.0,255.0,249.0,251.0,0.8411845918360276,0.7291839561476459,0.8918312712214248,0.8046367836544013,1.7987397590775354,1.975949888966861,0.983200187713619,1.5836216855674516,0.9191796332830658,0.9140441867819871,0.9257540148890231,0.9199581029685178,0.36272321428571425,4.830729166666667,0.0,2.559895833333333,11.09375,17.076822916666668,8.888671875,11.682942708333334,10.731026785714286,12.24609375,8.888671875,9.123046875,0.3259155378486056,0.15816540239815216,77.0,75.0,51.0,75.0,24.0,-0.03232518613162801,0.01023709387608289,0.009756262276471802,0.9027450638944969,2.2237141091729917e-05,636.8493877551019,16.60448979591836,0.08608476004949292,0.02067982455656065,0.7933839495431589,1,pools
..\data\train\no_pools\img1266.jpg,68.9336,88.472,88.8624,81.808,12.750921183977256,13.443764948852685,14.208316798269948,13.328343332912759,71.0,91.0,91.0,84.0,74.0,92.0,91.0,85.0,0.0,10.0,6.0,5.0,133.0,143.0,144.0,140.0,133.0,133.0,138.0,135.0,-0.8962855698155301,-1.4212118036631036,-1.403745796152532,-1.2734940987460923,5.111288019799634,5.365249810358506,4.678081874798692,5.127128763553868,0.801439002907583,0.8028258083995078,0.817325718274253,0.8106230985934325,31.5771484375,46.734375,44.375,41.640625,48.33082932692308,65.12923177083333,63.150669642857146,58.73779296875,16.75368088942308,18.39485677083333,18.775669642857146,17.09716796875,1.0752237037037038,0.7129113994501788,149.0,151.0,1.0,151.0,150.0,-1.9951072496248363,2.0334874957240427,0.11230033203621398,1.076528463301038,0.0003836562389146758,114.98897959183674,7.262448979591836,0.1643037607089535,0.041346555994763,0.6727421420122978,0,no_pools
..\data\train\pools\img1139.jpg,81.8256,80.846,69.5968,77.0776,33.91693359724608,29.467729535883826,37.91080887768025,32.00501801655484,87.0,85.0,67.0,80.0,100.0,94.0,75.0,90.0,0.0,0.0,0.0,0.0,229.0,243.0,246.0,239.0,229.0,243.0,246.0,239.0,-0.08686858091985862,0.012953696808302585,1.0655883945406646,0.130273249516608,-0.2244095777043209,0.7125405338580695,1.8773472752604166,0.35044108638061156,0.9433538528643138,0.9226541211474893,0.9212726794360397,0.9312632060166782,11.61328125,14.484809027777779,3.126953125,9.66796875,18.96831597222222,23.204427083333332,10.836647727272727,17.596946022727273,7.355034722222221,8.719618055555554,7.709694602272727,7.928977272727273,0.34330878661087866,0.14060587539043312,85.0,96.0,1.0,96.0,95.0,-0.039577958490029666,0.013187572249936623,0.011037390902820328,0.9147723822448817,2.5607456144216556e-05,405.370612244898,13.441632653061227,0.09274859580578584,0.020342752317350388,0.8035052853472564,1,pools
..\data\train\pools\img1203.jpg,121.9956,114.4948,106.3592,113.9568,54.661009692833154,55.305004953982234,58.747443990015434,55.366146098134735,124.0,111.0,97.0,110.0,137.0,113.0,93.0,103.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.3692723998110278,0.6654634842082189,0.8418659330404833,0.6390714363695852,0.26847550806599374,0.6241084042762672,0.4813054794564855,0.5157972404881348,0.9369776226741995,0.921713257305653,0.9287656871737425,0.9259342935687565,7.819010416666667,2.5065104166666665,0.0,4.24560546875,20.532924107142858,15.15625,7.400390625,14.091796875,12.71391369047619,12.649739583333334,7.400390625,9.84619140625,0.4468894117647059,0.2167047187046454,110.0,103.0,159.0,103.0,-56.0,-0.08484071674710897,0.03724245185119969,0.008153172250672818,0.9262168454353366,1.646935736021593e-05,1016.545306122449,20.936326530612252,0.06625650768174084,0.018857407896361648,0.8337291048759863,1,pools
..\data\train\pools\img885.jpg,129.0008,109.73,95.702,111.146,51.81360438494894,46.15836543899708,54.204999732497,47.56726483622955,103.0,84.0,78.0,85.0,89.0,71.0,48.0,68.0,23.0,19.0,0.0,18.0,244.0,226.0,255.0,224.0,221.0,207.0,255.0,206.0,0.46986773877307786,0.27657871518309873,0.788576656902716,0.24001496245952644,-1.229777468324132,-1.4804205790353684,-0.1250282059050254,-1.537060956970139,0.9072915925851067,0.8875593653227757,0.8883291603530903,0.8940480524369311,44.720052083333336,39.1484375,21.46484375,36.840625,57.9365234375,52.759114583333336,33.193359375,51.837890625,13.216471354166664,13.610677083333336,11.728515625,14.997265624999997,0.559485436893204,0.28476683933424507,83.0,62.0,1.0,62.0,61.0,-0.1997451672966465,0.1086716787061048,0.019816099749269487,0.9939929635942533,5.383884314003051e-05,132.48816326530613,6.13061224489796,0.2734992729959109,0.03674376305282253,0.970814219151544,1,pools
..\data\train\no_pools\img876.jpg,120.486,118.436,111.784,116.506,64.74094379911371,65.37836571833225,64.64828338014861,64.8432106237808,108.0,105.5,98.0,103.0,102.0,255.0,102.0,110.0,0.0,0.0,0.0,0.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,254.0,0.6405055075344749,0.6535181333165129,0.7786424572197059,0.6934832915438898,-0.18515287311783402,-0.1983667061581582,-0.1080769588944257,-0.1645890455822836,0.9294548581886182,0.9323846205725042,0.9248779183246751,0.9307493995394156,4.2578125,3.40625,2.61875,3.4296875,14.80078125,12.848772321428571,12.221875,13.2140625,10.54296875,9.442522321428571,9.603125,9.784375,0.4598677165354331,0.25579558182250883,103.0,110.0,127.0,110.0,-17.0,-0.09311614090666043,0.04210538133997361,0.007914541647963296,0.9312816536854666,1.5415909658367255e-05,1155.3175510204085,19.214693877551024,0.11230615534305961,0.02077025714431335,0.864123325233221,1,no_pools
..\data\train\no_pools\img1225.jpg,89.6376,100.5412,100.6492,96.6072,47.33586236924389,46.79697749385104,47.238092037676545,47.053502613089286,92.0,103.0,105.0,99.0,98.0,110.0,110.0,105.0,0.0,0.0,0.0,0.0,254.0,255.0,255.0,254.0,254.0,255.0,255.0,254.0,1.1423269565410332,0.9522666989375258,0.8498686198888598,0.9917994948368604,2.517833734333264,2.3682855877726974,2.1244866288889757,2.3509412583961415,0.8896928258871771,0.8837340228918147,0.8883347849634535,0.8885813844101638,0.0,2.4330357142857144,1.1860795454545454,0.9453125,5.389322916666667,12.0263671875,10.436197916666666,9.192708333333334,5.389322916666667,9.593331473214285,9.250118371212121,8.247395833333334,0.3807732283464567,0.18545276398718438,99.0,105.0,127.0,105.0,-22.0,-0.05056071920832786,0.01867167469580981,0.012305766517453035,0.8740220642780206,3.25683087294415e-05,452.3342857142857,12.544897959183675,0.13892730774781295,0.027229415458698475,0.8970360954416119,1,no_pools
..\data\train\no_pools\img1305.jpg,129.6884,129.9744,119.018,125.892,67.75977645653799,66.34035381756718,67.3549825625395,64.0870309501072,126.0,125.0,112.0,118.0,255.0,255.0,0.0,91.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,0.08240208673361503,0.08872065186635848,0.24217116486501034,0.16135603293060788,-0.782187520570623,-0.7454675169520066,-0.7127249382655907,-0.7726314137418968,0.963579387950102,0.9632523422519069,0.9610880593930226,0.9773541992329963,0.0,0.0,0.0,5.13671875,4.5556640625,6.303013392857143,0.0,12.87109375,4.5556640625,6.303013392857143,0.0,7.734375,0.4936941176470588,0.2508377895348477,118.0,91.0,21.0,91.0,70.0,-0.11721812449811549,0.057294171769482316,0.004960276472126105,0.9804783724366986,3.9973634904377775e-06,1593.7204081632656,28.264081632653063,0.04702058213931151,0.015949733618432594,0.8040008535281777,1,no_pools
..\data\train\no_pools\img428.jpg,37.5692,52.1932,42.552,43.8128,16.725800768872023,21.008852271364088,18.737729211406595,18.600993418632243,39.0,55.0,44.0,45.0,42.0,58.0,46.0,51.0,0.0,0.0,0.0,0.0,99.0,121.0,109.0,109.0,99.0,121.0,109.0,109.0,-0.08302781205568686,-0.26179766753452427,0.03369160496607282,-0.11642515430414416,-0.44312523407451243,-0.4556394555613328,-0.309788738459972,-0.43243312727455274,0.9471691538420814,0.9483727163038088,0.9401003222299463,0.944274573156024,4.626953125,8.622802734375,6.560546875,7.286979166666667,11.82745150862069,15.55859375,12.64483173076923,13.234095982142858,7.20049838362069,6.935791015625,6.08428485576923,5.947116815476191,0.9394238532110093,0.8670714240222933,105.0,119.0,1.0,119.0,118.0,-1.7291656032794378,1.5623854290632098,0.08628842312936623,1.455417516286333,0.000252832213228249,143.5885714285714,9.310204081632653,0.10856206332601943,0.024862805561216214,0.7917069087568949,1,no_pools
..\data\train\pools\img347.jpg,120.3484,131.2236,129.0576,126.5424,51.492118012759974,57.375618541676744,67.83476308088649,56.67487805227286,114.0,115.0,104.5,109.0,104.0,100.0,255.0,93.0,0.0,0.0,0.0,0.0,250.0,255.0,255.0,245.0,250.0,255.0,255.0,245.0,0.1683761743344111,0.06773717006756527,0.3845807304843737,0.08319845949604239,-0.40579176883513135,-0.9933760807055223,-1.044075798587694,-1.0641210128567027,0.9541855245242613,0.9465603557137632,0.949589977924311,0.9482182863376454,4.296875,7.744140625,6.9970703125,7.4462890625,20.768229166666668,25.33203125,22.171875,24.4482421875,16.471354166666668,17.587890625,15.1748046875,17.001953125,0.5376310204081634,0.23762122566242105,113.0,97.0,18.0,97.0,79.0,-0.15605482046755853,0.08280551399926685,0.007419079170345689,0.969488784868026,1.2320901088158642e-05,1198.2518367346938,23.018367346938774,0.07137678341363876,0.018049402334003855,0.8137700427749501,1,pools
..\data\train\no_pools\img1444.jpg,68.6996,81.6496,62.3352,70.576,28.458597292206797,28.180284239872385,27.68399611616791,27.671606819987886,69.0,84.0,61.0,72.0,79.0,92.0,62.0,74.0,0.0,2.0,0.0,1.0,239.0,248.0,255.0,247.0,239.0,246.0,255.0,246.0,1.1921930242698104,0.7300927604129903,1.6691704850192928,1.2261477733942137,5.346355345231894,4.2606995660967515,7.74275531708663,5.920954404757257,0.8809780779003309,0.8803073019564022,0.8790342926760564,0.8766980895557732,2.7490234375,11.13671875,2.5065104166666665,5.8078125,17.76953125,27.3125,13.275669642857142,18.9033203125,15.0205078125,16.17578125,10.769159226190476,13.0955078125,0.29233170731707314,0.11534137082605195,73.0,75.0,25.0,75.0,50.0,-0.02244040497059838,0.006254732562411501,0.014761432776786305,0.8450700126242521,4.113559908780484e-05,392.3791836734694,12.242857142857146,0.11316823049481062,0.024250531881653794,0.7457109021338173,1,no_pools
..\data\train\no_pools\img1385.jpg,53.0188,73.0412,71.7408,65.58,29.594824658375657,33.51389417182074,40.65382657708865,34.359074492774106,46.0,67.0,59.0,57.0,37.0,57.0,60.0,49.0,0.0,0.0,0.0,0.0,135.0,157.0,166.0,149.0,135.0,157.0,166.0,149.0,0.39964332065378777,0.35396205433999584,0.5320676756047642,0.443051829771043,-0.8393958118793425,-0.7631987307589485,-0.8751028136484584,-0.8434137055897195,0.9546637871418729,0.9515332071261032,0.9529126530598031,0.9530282679221206,2.2890625,14.70068359375,9.28515625,9.598958333333334,11.3671875,23.743489583333332,16.94921875,16.91736778846154,9.078125,9.042805989583332,7.6640625,7.318409455128206,0.7528536912751678,0.5113120569671772,97.0,84.0,2.0,84.0,82.0,-0.6854345663553809,0.5046936446566337,0.028818482598081167,1.3099039336871945,6.752462168591045e-05,294.38244897959186,12.027346938775509,0.10314887882951201,0.021711446799229782,0.8752380769361309,0,no_pools
..\data\train\no_pools\img350.jpg,60.032,65.0044,55.3796,59.8084,58.07716053665159,58.90497076342539,59.71690802310514,58.768451480705195,41.0,49.0,35.0,41.0,35.0,45.0,31.0,28.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,1.8761712561679214,1.7789650235757148,1.954428505149842,1.8849511998116375,2.893765617773048,2.581416632622604,3.082503269004145,2.8935003427283545,0.8980842286406859,0.9124275711870468,0.8849003589758812,0.8952708982239126,0.0,1.0042317708333333,0.0,0.0,3.649553571428571,4.810546875,1.285400390625,2.911044034090909,3.649553571428571,3.806315104166667,1.285400390625,2.911044034090909,0.2345427450980392,0.2300157809663396,41.0,28.0,96.0,28.0,-68.0,-0.011393656544298815,0.0025632556442595285,0.009977638050595925,0.8821176646600477,2.359589135625395e-05,722.4477551020408,16.233061224489795,0.097540284934773,0.020928071417623297,0.8951717134345828,1,no_pools
..\data\train\no_pools\img303.jpg,146.682,135.332,118.396,133.13,59.01275858659719,59.806255325007605,57.28815570429895,58.46018388612886,128.0,111.0,94.0,111.0,120.0,110.0,90.0,108.0,0.0,0.0,0.0,0.0,255.0,255.0,242.0,250.0,255.0,255.0,242.0,250.0,0.2992670517904832,0.4720613962057494,0.5459050615885664,0.4506477721055662,-0.8285086330602618,-0.8764171238494716,-0.8550326227746896,-0.8747557130932568,0.9225743425386471,0.9237686295688714,0.9251364365396344,0.9255582666732545,27.98828125,24.00390625,14.635416666666666,24.0234375,46.85825892857143,43.86997767857143,34.06328125,42.3828125,18.86997767857143,19.86607142857143,19.42786458333334,18.359375,0.5432352,0.23685939935205644,113.0,110.0,1.0,110.0,109.0,-0.1562151055053582,0.08349694926165405,0.00921035603968,0.9316475996590431,1.9977554169270384e-05,476.5167346938776,14.046530612244899,0.11759890915976735,0.022421133007301662,0.930540740049143,1,no_pools
..\data\train\pools\img571.jpg,76.7424,77.6188,67.2412,73.5204,38.339348484813875,37.18351094988208,40.67855236558941,38.416735725982754,73.0,75.0,60.0,69.0,46.0,86.0,36.0,46.0,0.0,0.0,0.0,1.0,236.0,226.0,227.0,229.0,236.0,226.0,227.0,228.0,1.2979228921266366,1.288588200350914,1.5961914525667205,1.3953746909636664,2.3294763758324164,2.067623659928289,2.733063973191742,2.313608746528331,0.9054467094604781,0.8969952150608834,0.8959666463164856,0.9002111120906603,16.3046875,17.35546875,8.748046875,14.375,24.674107142857142,27.18671875,17.94247159090909,23.40625,8.369419642857142,9.83125,9.19442471590909,9.03125,0.3549473684210526,0.18324295276406286,76.0,50.0,4.0,50.0,46.0,-0.04533833673248199,0.01556447619382296,0.013456967386888273,0.9459217632886103,3.332847981862841e-05,265.0877551020409,10.104897959183676,0.1343460524449129,0.023866210458846886,0.9104696803135918,1,pools
..\data\train\pools\img37.jpg,92.6728,96.2924,87.4468,91.7964,40.36990141380085,40.70530803519364,50.30297774247565,42.12948310910068,87.0,86.0,70.0,81.0,82.0,86.0,61.0,78.0,3.0,6.0,0.0,5.0,255.0,253.0,255.0,250.0,252.0,247.0,255.0,245.0,1.0477082999787506,1.0491428599880397,1.0881330181080318,1.0062757162469287,1.1378759678493369,0.8565796355892501,0.3140823284696248,0.6346804953819003,0.9064396021931745,0.9096257811889226,0.9220055519735304,0.9185211173596607,21.80078125,26.701171875,13.96484375,21.969866071428573,31.4140625,37.113839285714285,22.19970703125,31.544921875,9.61328125,10.412667410714285,8.23486328125,9.575055803571427,0.36818448979591833,0.1764801937473532,79.0,76.0,1.0,76.0,75.0,-0.048038438339838826,0.017220722973775113,0.01051947514668888,0.9212756496233486,2.443137777030646e-05,631.2861224489793,16.163673469387753,0.09305390040093586,0.020926081205891567,0.8234694329910983,1,pools
..\data\train\no_pools\img1276.jpg,41.8904,62.8396,44.3464,49.3872,16.900626847546217,26.212551799471946,19.345966169721272,20.58647313553247,46.0,74.0,50.0,56.0,54.0,80.0,52.0,58.0,0.0,2.0,0.0,0.0,118.0,145.0,126.0,129.0,118.0,143.0,126.0,129.0,-0.5080364836236679,-0.8555399246716693,-0.4912517349739091,-0.6760018179242465,-0.0701300689272677,-0.5217157732832187,-0.16151244736442516,-0.3406795420340605,0.896947870286983,0.8815699538798326,0.8943680364062682,0.8859905388006769,5.876420454545454,8.253472222222221,3.6646634615384617,5.5234375,10.567540322580646,12.49464699074074,8.821428571428571,10.47796875,4.691119868035192,4.241174768518519,5.1567651098901095,4.9545312500000005,0.7564558139534883,0.574702321095583,111.0,115.0,2.0,115.0,113.0,-0.7218571212645797,0.5168057865439898,0.08667371308935762,1.2273496933767267,0.00027839912158533764,129.33469387755102,8.055510204081635,0.14504731471386767,0.033698815445536365,0.8473870291718631,1,no_pools
..\data\train\pools\img686.jpg,78.8768,86.5688,75.1008,79.8504,37.9921994856839,39.16745162197817,41.093476846818405,38.916721596763516,76.0,87.0,69.0,77.0,70.0,85.0,67.0,61.0,0.0,0.0,0.0,0.0,192.0,204.0,207.0,198.0,192.0,204.0,207.0,198.0,0.13674345097352963,-0.03320317145989152,0.3538877175144045,0.15012327590975144,-0.7181957539294785,-0.5379944107841976,-0.6157012147308061,-0.6564100499204972,0.9604515657487412,0.957531904263767,0.9646033884770622,0.9605090387518994,6.65,8.396875,2.392578125,6.744791666666667,15.25,15.770833333333334,10.680338541666666,14.130681818181818,8.6,7.373958333333334,8.287760416666666,7.385890151515151,0.5189272727272727,0.2604228319200078,99.0,78.0,4.0,78.0,74.0,-0.17071207903315808,0.08693785195144015,0.012600885754514846,1.1043274963502738,2.3714046344047723e-05,449.11387755102044,15.293469387755103,0.07977828944204553,0.018237637234897058,0.8526273845810688,1,pools
..\data\train\pools\img1020.jpg,92.404,93.476,88.7216,91.1976,50.957236816766276,54.64382695236489,59.931007779279,53.70156938339884,87.0,87.0,76.0,83.0,71.0,78.0,0.0,65.0,0.0,0.0,0.0,0.0,254.0,253.0,255.0,251.0,254.0,253.0,255.0,251.0,0.2647473440626251,0.42356655407447097,0.895793571181209,0.44078611875272944,-0.8236720998161555,-0.45759054264131205,0.320349430677624,-0.5932510397857431,0.9680410606798227,0.9625052924751998,0.952423325034906,0.9649380330126214,0.8783482142857142,1.3665364583333333,0.0,2.0833333333333335,11.607421875,7.325892857142857,5.733816964285714,9.012319711538462,10.729073660714286,5.959356398809524,5.733816964285714,6.928986378205128,0.36863426294820717,0.21615494525066198,84.0,66.0,51.0,66.0,15.0,-0.04864943042369048,0.01764492021440051,0.006105944212949001,0.9615241805773753,7.978517000295504e-06,949.7355102040815,21.644897959183666,0.05962777338201409,0.01681910022696858,0.8359783902752547,1,pools
